날짜,00시폭염,00시한파,00시강수,00시적설,00시체감온도,01시폭염,01시한파,01시강수,01시적설,01시체감온도,02시폭염,02시한파,02시강수,02시적설,02시체감온도,03시폭염,03시한파,03시강수,03시적설,03시체감온도,04시폭염,04시한파,04시강수,04시적설,04시체감온도,05시폭염,05시한파,05시강수,05시적설,05시체감온도,06시폭염,06시한파,06시강수,06시적설,06시체감온도,07시폭염,07시한파,07시강수,07시적설,07시체감온도,08시폭염,08시한파,08시강수,08시적설,08시체감온도,09시폭염,09시한파,09시강수,09시적설,09시체감온도,10시폭염,10시한파,10시강수,10시적설,10시체감온도,11시폭염,11시한파,11시강수,11시적설,11시체감온도,12시폭염,12시한파,12시강수,12시적설,12시체감온도,13시폭염,13시한파,13시강수,13시적설,13시체감온도,14시폭염,14시한파,14시강수,14시적설,14시체감온도,15시폭염,15시한파,15시강수,15시적설,15시체감온도,16시폭염,16시한파,16시강수,16시적설,16시체감온도,17시폭염,17시한파,17시강수,17시적설,17시체감온도,18시폭염,18시한파,18시강수,18시적설,18시체감온도,19시폭염,19시한파,19시강수,19시적설,19시체감온도,20시폭염,20시한파,20시강수,20시적설,20시체감온도,21시폭염,21시한파,21시강수,21시적설,21시체감온도,22시폭염,22시한파,22시강수,22시적설,22시체감온도,23시폭염,23시한파,23시강수,23시적설,23시체감온도,빨간날여부
2025-12-28,0,0,0,0,0.520275741,0,0,0,0,0.734512668,0,0,0,0,0.542629628,0,0,0,0,0.196869631,0,0,0,0,0.756891983,0,0,0,0,0.495000111,0,0,0,0,0.756891983,0,0,0,0,0.413568982,0,0,0,0,0.521918658,0,0,0,0,1.118023769,0,0,0,0,2.147163794,0,0,0,0,3.702926313,0,0,0,0,4.212354432,0,0,0,0,5.294251599,0,0,0,0,6.421522766,0,0,0,0,6.511149543,0,0,0,0,6.67340018,0,0,0,0,6.442846826,0,0,0,0,5.718605009,0,0,0,0,5.100264381,0,0,0,0,5.944277538,0,0,1,0,5.479599868,0,0,0,0,5.372555968,0,0,0,0,6.020007259,1
2025-12-29,0,0,1,0,7.098062277,0,0,0,0,6.4328,0,0,0,0,5.978882032,0,0,0,0,5.978882032,0,0,0,0,5.162762608,0,0,0,0,4.957312159,0,0,1,0,4.849738489,0,0,0,0,6.10634512,0,0,0,0,7.269658406,0,0,0,0,6.106832727,0,0,0,0,7.822249101,0,0,0,0,9.043939763,0,0,0,0,9.247914059,0,0,0,0,9.962139105,0,0,0,0,9.095375627,0,0,0,0,8.936096689,0,0,0,0,8.081478773,0,0,0,0,7.758278245,0,0,0,0,6.67340018,0,0,0,0,5.331684289,0,0,0,0,3.65051136,0,0,0,0,2.654118227,0,0,0,0,0.711116482,0,0,0,0,0.94462915,0
2025-12-30,0,1,0,0,-0.0673557761,0,1,0,0,-0.693667215,0,1,0,0,-0.474480019,0,1,0,0,-1.495402955,0,1,0,0,-1.221449537,0,1,0,0,-2.753913762,0,1,0,0,-3.309302141,0,1,0,0,-2.250258231,0,1,0,0,-3.935487195,0,1,0,0,-3.30020908,0,1,0,0,-0.821688214,0,0,0,0,0.196869631,0,0,0,0,0.936848512,0,0,0,0,2.367415073,0,0,0,0,2.113719807,0,0,0,0,3.161243577,0,0,0,0,1.940931928,0,0,0,0,1.638281484,0,0,0,0,1.157352235,0,1,0,0,0.531891647,0,1,0,0,-0.217100294,0,1,0,0,-0.408091749,0,1,0,0,0.0228252937,0,1,0,0,-1.211676154,0
2025-12-31,0,1,0,0,-1.82233204,0,1,0,0,-1.919712795,0,1,0,0,-2.564174521,0,1,0,0,-3.731256187,0,1,0,0,-4.492535717,0,1,0,0,-4.83908857,0,1,0,0,-6.312821848,0,1,0,0,-7.662879122,0,1,0,0,-7.921114012,0,1,0,0,-8.11232548,0,1,0,0,-7.707026223,0,1,0,0,-6.591190015,0,1,0,0,-5.861091493,0,1,0,0,-4.976291227,0,1,0,0,-4.604096831,0,1,0,0,-3.636602952,0,1,0,0,-4.829825608,0,1,0,0,-5.675491762,0,1,0,0,-6.117617335,0,1,0,0,-7.115403202,0,1,0,0,-7.741292057,0,1,0,0,-7.706471044,0,1,0,0,-7.302326376,0,1,0,0,-9.858948906,0
2026-01-01,0,1,0,0,-10.07727683,0,1,0,0,-9.345941034,0,1,0,0,-9.262248749,0,1,0,0,-10.29369753,0,1,0,0,-10.27761931,0,1,0,0,-10.38475048,0,1,0,0,-11.07136935,0,1,0,0,-11.05905701,0,1,0,0,-10.31538213,0,1,0,0,-11.47314405,0,1,0,0,-8.159115737,0,1,0,0,-9.179092488,0,1,0,0,-7.042112782,0,1,0,0,-5.740905367,0,1,0,0,-5.338879494,0,1,0,0,-2.489639298,0,1,0,0,-4.261288099,0,1,0,0,-5.407180099,0,1,0,0,-6.911967564,0,1,0,0,-7.660650411,0,1,0,0,-8.15030185,0,1,0,0,-9.258490919,0,1,0,0,-9.116038448,0,1,0,0,-9.338520496,1
2026-01-02,0,1,0,0,-9.376994782,0,1,0,0,-10.52287115,0,1,0,0,-11.60352876,0,1,0,0,-11.37697796,0,1,0,0,-12.44497432,0,1,0,0,-12.49709348,0,1,0,0,-10.99928532,0,1,0,0,-12.26528296,0,1,0,0,-12.26334308,0,1,0,0,-11.49010412,0,1,0,0,-9.96811287,0,1,0,0,-6.928634777,0,1,0,0,-5.780703586,0,1,0,0,-6.538069728,0,1,0,0,-5.971691526,0,1,0,0,-5.35889598,0,1,0,0,-5.712285899,0,1,0,0,-5.929046198,0,1,0,0,-5.738937052,0,1,0,0,-6.635159268,0,1,0,0,-7.501489174,0,1,0,0,-8.766637541,0,1,0,0,-8.144652795,0,1,0,0,-7.406319459,0
2026-01-03,0,1,0,0,-6.687241271,0,1,0,0,-7.641552425,0,1,0,0,-7.6156,0,1,0,0,-7.390106722,0,1,0,0,-8.153598834,0,1,0,0,-7.390106722,0,1,0,0,-4.577360269,0,1,0,0,-8.369064504,0,1,0,0,-10.27761931,0,1,0,0,-9.270544347,0,1,0,0,-6.943448563,0,1,0,0,-4.147611765,0,1,0,0,-0.749011906,0,1,0,0,-0.606554786,0,1,0,0,-0.43515824,0,1,0,0,0.205963209,0,0,0,0,0.221236095,0,1,0,0,-0.328707805,0,1,0,0,0.687485289,0,1,0,0,1.08344364,0,1,0,0,-2.100941793,0,1,0,0,-2.344109775,0,1,0,0,-1.802524736,0,1,0,0,-0.440090855,1
2026-01-04,0,1,0,0,-1.802524736,0,1,0,0,-1.221449537,0,1,0,0,-0.646038222,0,1,0,0,-1.168265385,0,1,0,0,-1.445728225,0,1,0,0,-0.882539838,0,1,0,0,-1.374720637,0,1,0,0,0.372502166,0,1,0,0,-2.013944519,0,1,0,0,-0.677721274,0,1,0,0,-0.207288615,0,0,0,0,1.526048513,0,0,0,0,1.674011579,0,0,0,0,3.003073967,0,0,0,0,4.441530391,0,0,0,0,4.571277829,0,0,0,0,4.004874534,0,0,0,0,2.98039543,0,0,0,0,2.119652201,0,0,0,0,2.496966456,0,0,0,0,1.301298193,0,0,0,0,0.255929554,0,0,0,0,0.522895675,0,1,0,0,1.207488086,1
2026-01-05,0,1,0,0,0.465637858,0,1,0,0,-0.291864746,0,1,0,0,0.441822593,0,1,0,0,-0.85198559,0,1,0,0,-1.894686053,0,1,0,0,-0.9104447,0,1,0,0,-1.404127489,0,1,0,0,-2.00173114,0,1,0,0,-1.450133539,0,1,0,0,-3.87992609,0,1,0,0,-2.919015223,0,1,0,0,-1.125831778,0,0,0,0,-0.177300977,0,0,0,0,-0.231373836,0,0,0,0,0.963037264,0,0,0,0,0.220181025,0,0,0,0,0.836060707,0,0,0,0,-0.441689867,0,1,0,0,-1.592207815,0,1,0,0,-1.492862745,0,1,0,0,-3.229257592,0,1,0,0,-4.321710415,0,1,0,0,-2.256448218,0,1,0,0,-3.019178423,0
2026-01-06,0,1,0,0,-5.002713271,0,1,0,0,-3.749999723,0,1,0,0,-3.723617616,0,1,0,0,-6.206634558,0,1,0,0,-6.1366303,0,1,0,0,-6.010729739,0,1,0,0,-5.279853991,0,1,0,0,-6.061182139,0,1,0,0,-7.035085212,0,1,0,0,-5.925210516,0,1,0,0,-2.389798344,0,1,0,0,1.017120275,0,0,0,0,3.1752,0,0,0,0,4.428485849,0,0,0,0,3.809014665,0,0,0,0,4.054804364,0,0,0,0,4.028130357,0,0,0,0,4.117229206,0,0,0,0,4.017194282,0,0,0,0,3.290606986,0,0,0,0,2.758354811,0,0,0,0,2.41116509,0,0,0,0,3.266961761,0,0,0,0,4.939166745,0
2026-01-07,0,0,0,0,3.418649991,0,0,0,0,3.254848857,0,0,0,0,2.394557175,0,0,0,0,3.878842891,0,0,0,0,1.71912836,0,0,0,0,2.297545976,0,0,0,0,2.363859647,0,0,0,0,2.685253179,0,0,0,0,1.740952986,0,0,0,0,-0.220489801,0,0,0,0,-0.00930837269,0,0,0,0,-0.124569156,0,0,0,0,1.106710597,0,0,0,0,0.58840316,0,0,0,0,0.927223383,0,0,0,0,1.650183471,0,0,0,0,1.712292286,0,0,0,0,-0.340930823,0,1,0,0,-1.326490133,0,1,0,0,-3.425436754,0,1,0,0,-4.596814831,0,1,0,0,-5.503159826,0,1,0,0,-4.968933476,0,1,0,0,-5.135990166,0
2026-01-08,0,1,0,0,-5.762362535,0,1,0,0,-5.98863985,0,1,0,0,-5.632848699,0,1,0,0,-6.820246033,0,1,0,0,-7.071871267,0,1,0,0,-7.675669624,0,1,0,0,-8.037705725,0,1,0,0,-8.134995754,0,1,0,0,-8.039408353,0,1,0,0,-8.841104413,0,1,0,0,-7.962492123,0,1,0,0,-7.010531398,0,1,0,0,-5.639891427,0,1,0,0,-5.184696587,0,1,0,0,-3.199947096,0,1,0,0,-1.171469213,0,1,0,0,-1.780815563,0,1,0,0,-3.103644414,0,1,0,0,-3.62349441,0,1,0,0,-4.168920035,0,1,0,0,-3.963248542,0,1,0,0,-2.771276613,0,1,0,0,-2.698935399,0,1,0,0,-0.772625337,0
2026-01-09,0,1,0,0,-4.533445315,0,1,0,0,-5.819500625,0,1,0,0,-6.853125178,0,1,0,0,-6.855225954,0,1,0,0,-7.473650464,0,1,0,0,-6.961185844,0,1,0,0,-7.020685839,0,1,0,0,-6.647738046,0,1,0,0,-6.183042103,0,1,0,0,-5.186734954,0,1,0,0,-2.403522587,0,1,0,0,0.0959223309,0,0,0,0,1.581159265,0,0,0,0,1.95585746,0,0,0,0,2.548152766,0,0,0,0,3.435171422,0,0,0,0,3.716408726,0,0,0,0,3.057735751,0,0,0,0,2.73445042,0,0,0,0,3.375351763,0,0,0,0,3.377259963,0,0,0,0,5.997730731,0,0,0,0,5.964336854,0,0,0,0,5.609541754,0
2026-01-10,0,0,0,0,5.294251599,0,0,0,0,5.286876799,0,0,0,0,5.229578146,0,0,1,0,4.919966859,0,0,0,0,6.084805107,0,0,0,0,6.736834015,0,0,0,0,6.968512355,0,0,0,0,6.657641932,0,0,0,0,4.726170289,0,0,0,0,4.484631072,0,0,0,0,4.909775906,0,0,0,0,4.432543195,0,0,0,0,2.773360328,0,0,0,0,2.720778212,0,0,0,0,2.884511763,0,0,0,0,0.871880763,0,0,0,0,-1.367369832,0,0,0,0,-1.771672146,0,1,0,0,-2.702780105,0,1,0,0,-3.642779726,0,1,0,0,-5.258726706,0,1,0,0,-5.356698728,0,1,0,0,-5.054270348,0,1,0,0,-6.407647055,1
2026-01-11,0,1,0,0,-6.45036036,0,1,0,0,-7.535871296,0,1,0,0,-8.036036476,0,1,0,0,-8.774338448,0,1,0,0,-8.928819725,0,1,0,0,-7.799731063,0,1,0,0,-9.454987099,0,1,0,0,-9.389446005,0,1,0,0,-8.789366216,0,1,0,0,-10.23798145,0,1,0,0,-8.24338064,0,1,0,0,-8.323986756,0,1,0,0,-7.317402048,0,1,0,0,-7.120240699,0,1,0,0,-6.346520885,0,1,0,0,-6.448990732,0,1,0,0,-6.232752582,0,1,0,0,-7.133476379,0,1,0,0,-6.964564683,0,1,0,0,-6.64082416,0,1,0,0,-7.595225529,0,1,0,0,-7.261295335,0,1,0,0,-8.582095834,0,1,0,0,-9.531457013,1
2026-01-12,0,1,0,0,-5.37489256,0,1,0,0,-7.7174,0,1,0,0,-9.578188762,0,1,0,0,-9.522772575,0,1,0,0,-10.84353345,0,1,0,0,-10.09494516,0,1,0,0,-10.63177188,0,1,0,0,-10.19616893,0,1,0,0,-9.554641828,0,1,0,0,-8.144652795,0,1,0,0,-7.328450083,0,1,0,0,-4.382207336,0,1,0,0,-2.872455204,0,1,0,0,-0.314419792,0,1,0,0,1.646734795,0,1,0,0,-1.529207446,0,1,0,1,-1.310368101,0,1,0,1,-0.537493144,0,1,1,1,-0.92944999,0,1,0,1,-0.742944503,0,1,0,1,-0.622996222,0,1,1,1,-0.00935649998,0,1,0,1,0.417382992,0,0,0,1,1.677692203,0
2026-01-13,0,0,1,1,2.006278374,0,0,0,1,2.042466114,0,0,0,1,1.565110841,0,0,0,1,0.633306318,0,1,0,1,0.103292555,0,1,0,1,-1.702583657,0,1,0,1,0.0194,0,1,0,1,-3.627312003,0,1,0,1,-4.020476338,0,1,0,1,-3.982926939,0,1,0,1,-3.870290896,0,1,0,1,-4.097642,0,1,0,1,-4.260670018,0,1,0,1,-4.476307999,0,1,0,1,-3.816259742,0,1,0,1,-2.720175414,0,1,0,1,-3.142865659,0,1,0,1,-3.653195992,0,1,0,1,-5.082030095,0,1,0,1,-5.687154997,0,1,0,1,-6.510864198,0,1,0,1,-8.063924394,0,1,0,1,-6.693732223,0,1,0,1,-6.574374794,0
2026-01-15,0,0,0,0,0.173805656,0,0,0,0,0.615309023,0,0,0,0,1.605415415,0,0,0,0,2.08787976,0,0,0,0,2.854219494,0,0,0,0,3.077706116,0,0,0,0,3.585978438,0,0,0,0,4.804,0,0,0,0,3.716408726,0,0,0,0,3.948006748,0,0,0,0,6.183700595,0,0,0,0,8.027067664,0,0,0,0,8.901255581,0,0,0,0,9.825563364,0,0,0,0,9.92867327,0,0,0,0,10.09467021,0,0,0,0,9.681400667,0,0,0,0,7.727795407,0,0,0,0,5.559187541,0,0,0,0,4.926553225,0,0,0,0,6.663521796,0,0,0,0,4.533798476,0,0,0,0,4.008899129,0,0,0,0,3.796605113,0
2026-01-16,0,0,0,0,5.828981485,0,0,0,0,2.435448931,0,0,0,0,2.855067026,0,0,0,0,13.7415,0,0,0,0,3.925278102,0,0,0,0,2.649119658,0,0,0,0,2.006278374,0,0,0,0,0.700039282,0,0,0,0,1.035303442,0,0,0,0,1.333547322,0,0,0,0,1.791728104,0,0,0,0,2.564400694,0,0,0,0,4.749615616,0,0,0,0,6.946006166,0,0,0,0,9.240071376,0,0,0,0,10.72228664,0,0,0,0,10.10343483,0,0,0,0,9.64877972,0,0,0,0,5.139629258,0,0,0,0,5.057865928,0,0,0,0,3.948006748,0,0,0,0,4.077958488,0,0,0,0,4.674462641,0,0,0,0,3.441747241,0
2026-01-17,0,0,0,0,4.471043205,0,0,0,0,3.11377789,0,0,0,0,2.170761933,0,0,0,0,0.633306318,0,1,0,0,-0.425678907,0,1,0,0,-1.529207446,0,1,0,0,-2.137514272,0,1,0,0,-2.809346905,0,1,0,0,-0.891776149,0,1,0,0,-3.357688496,0,1,0,0,-1.375161879,0,0,0,0,0.945932451,0,0,0,0,3.521059273,0,0,0,0,3.596544635,0,0,0,0,4.493244754,0,0,0,0,5.10520951,0,0,0,0,4.857067852,0,0,0,0,3.381021081,0,0,0,0,1.388716064,0,0,0,0,0.184135791,0,1,0,0,-0.5615781,0,1,0,0,-0.64805911,0,1,0,0,-0.393450593,0,1,0,0,0.471190386,1
2026-01-18,0,1,0,0,-0.984949119,0,1,0,0,-0.795,0,1,0,0,-1.304,0,1,0,0,-0.763089609,0,1,0,0,-2.087669795,0,1,0,0,-3.048761831,0,1,0,0,-3.179062533,0,1,0,0,-2.464216488,0,1,0,0,0.986287114,0,1,0,0,-1.064338035,0,1,0,0,2.260100735,0,0,0,0,4.424085789,0,0,0,0,1.585025023,0,0,0,0,1.598459186,0,0,0,0,2.854219494,0,0,0,0,3.122310875,0,0,0,0,4.442742807,0,0,0,0,3.799105769,0,0,0,0,4.970311452,0,0,0,0,3.271550071,0,0,0,0,4.1932,0,0,0,0,3.271550071,0,0,0,0,5.109536747,0,0,0,0,2.848710504,1
2026-01-19,0,0,0,0,1.456210102,0,0,0,0,1.143364108,0,0,0,0,0.948697415,0,0,1,1,-0.0453032186,0,1,0,1,-1.419787774,0,1,0,1,-0.858872841,0,1,1,1,-1.861774208,0,1,0,1,-2.370673631,0,1,0,1,-3.163451042,0,1,0,1,-2.34223201,0,1,0,1,-4.045645684,0,1,0,1,-3.920830452,0,1,0,1,-4.044269021,0,1,0,1,-4.097642,0,1,0,1,-4.037603611,0,1,0,0,-3.366550147,0,1,0,0,-4.832720411,0,1,0,0,-6.24340898,0,1,0,0,-7.317402048,0,1,0,0,-9.018423945,0,1,0,0,-9.558637617,0,1,0,0,-9.216062282,0,1,0,0,-10.56345437,0,1,0,0,-9.756436346,0
2026-01-20,0,1,0,0,-9.248913538,0,1,0,0,-10.0885595,0,1,0,0,-12.31392966,0,1,0,0,-8.7354,0,1,0,0,-11.288196,0,1,0,0,-12.63789424,0,1,0,0,-11.56319344,0,1,0,0,-11.93180522,0,1,0,0,-13.13648887,0,1,0,0,-13.11816883,0,1,0,0,-11.17999884,0,1,0,0,-10.39220091,0,1,0,0,-7.933731838,0,1,0,0,-6.31753883,0,1,0,0,-5.840139385,0,1,0,0,-4.752299148,0,1,0,0,-4.972119779,0,1,0,0,-5.930313765,0,1,0,0,-7.52009199,0,1,0,0,-7.893997552,0,1,0,0,-7.155981997,0,1,0,0,-7.993139127,0,1,0,0,-8.654111995,0,1,0,0,-8.779377595,0
2026-01-21,0,1,0,0,-9.452029386,0,1,0,0,-11.06737484,0,1,0,0,-11.00365956,0,1,0,0,-11.92115122,0,1,0,0,-10.09937518,0,1,0,0,-11.99814984,0,1,0,0,-11.62070617,0,1,0,0,-12.16209413,0,1,0,0,-11.651437,0,1,0,0,-12.9186874,0,1,0,0,-12.58305812,0,1,0,0,-9.878823826,0,1,0,0,-9.565133141,0,1,0,0,-8.09438779,0,1,0,0,-8.744432779,0,1,0,0,-7.707026223,0,1,0,0,-6.559120702,0,1,0,0,-7.81784513,0,1,0,0,-9.151712145,0,1,0,0,-10.59266421,0,1,0,0,-10.9348515,0,1,0,0,-11.72289325,0,1,0,0,-13.3587257,0,1,0,0,-13.46960938,0
2026-01-22,0,1,0,0,-13.29204706,0,1,0,0,-12.58839211,0,1,0,0,-13.51279874,0,1,0,0,-12.76509898,0,1,0,0,-12.52859161,0,1,0,0,-14.48789408,0,1,0,0,-13.99693789,0,1,0,0,-14.7631936,0,1,0,0,-15.07243523,0,1,0,0,-14.10518369,0,1,0,0,-12.64922231,0,1,0,0,-10.39220091,0,1,0,0,-10.70560428,0,1,0,0,-8.669861446,0,1,0,0,-7.972051958,0,1,0,0,-6.488018247,0,1,0,0,-5.249476307,0,1,0,0,-5.731238647,0,1,0,0,-6.802357911,0,1,0,0,-7.305747956,0,1,0,0,-7.37796654,0,1,0,0,-7.035085212,0,1,0,0,-7.886688692,0,1,0,0,-7.44230135,0
2026-01-23,0,1,0,0,-7.846370989,0,1,0,0,-8.883932922,0,1,0,0,-7.210760439,0,1,0,0,-8.986906606,0,1,0,0,-8.881614574,0,1,0,0,-9.915438453,0,1,0,0,-9.604938849,0,1,0,0,-7.206361035,0,1,0,0,-11.61245392,0,1,0,0,-10.51291291,0,1,0,0,-4.281628117,0,1,0,0,-2.831,0,1,0,0,-2.436784087,0,1,0,0,-1.599993923,0,1,0,0,-0.64429076,0,1,0,0,-0.515543985,0,0,0,0,1.071792093,0,1,0,0,0.215951635,0,1,0,0,-0.334789806,0,1,0,0,-0.858872841,0,1,0,0,-0.858872841,0,1,1,1,-0.37049343,0,1,0,1,0.893172318,0,1,0,1,-0.286,0
2026-01-24,0,1,1,1,-1.379685168,0,1,0,1,-3.495907762,0,1,0,1,-4.968933476,0,1,0,1,-5.343385884,0,1,0,1,-6.420896913,0,1,0,1,-7.909253419,0,1,0,1,-8.794110849,0,1,0,1,-9.634366828,0,1,0,1,-9.446581162,0,1,0,1,-9.119345026,0,1,0,1,-7.825671172,0,1,0,1,-6.867074683,0,1,0,1,-5.577735325,0,1,0,1,-3.444323136,0,1,0,1,-3.57897297,0,1,0,1,-1.468258874,0,1,0,1,-2.515786472,0,1,0,1,-3.008720181,0,1,0,1,-3.846563325,0,1,0,1,-4.377826848,0,1,0,1,-4.491276745,0,1,0,1,-5.513437169,0,1,0,1,-6.44874486,0,1,0,1,-6.210512533,1
2026-01-25,0,1,0,1,-7.239013767,0,1,0,1,-5.038401154,0,1,0,1,-6.574374794,0,1,0,1,-7.529735658,0,1,0,1,-6.950847616,0,1,0,1,-7.327941752,0,1,0,1,-8.072880805,0,1,0,1,-7.641552425,0,1,0,1,-9.541531873,0,1,0,1,-10.25586108,0,1,0,1,-10.1512225,0,1,0,1,-6.31753883,0,1,0,1,-4.678865777,0,1,0,1,-4.828853347,0,1,0,1,-3.864675998,0,1,0,1,-3.873573584,0,1,0,0,-2.403522587,0,1,0,0,-2.20625513,0,1,0,0,-4.276372272,0,1,0,0,-5.028191605,0,1,0,0,-2.588144448,0,1,0,0,-6.204761182,0,1,0,0,-5.48844203,0,1,0,0,-4.978911103,1
2026-01-26,0,1,0,0,-6.524101972,0,1,0,0,-7.110148938,0,1,0,0,-7.47192201,0,1,0,0,-5.746361521,0,1,0,0,-6.61851188,0,1,0,0,-7.966792452,0,1,0,0,-7.754615747,0,1,0,0,-7.567337387,0,1,0,0,-7.920733399,0,1,0,0,-6.849421623,0,1,0,0,-2.686832668,0,1,0,0,-3.634624021,0,1,0,0,-2.854880535,0,1,0,0,-0.749011906,0,1,0,0,-1.450091877,0,1,0,0,0.110638297,0,1,0,0,0.321264972,0,1,0,0,-1.160257406,0,1,0,0,-1.205682813,0,1,0,0,-1.582706803,0,1,0,0,-2.777067811,0,1,0,0,-2.563630857,0,1,0,0,-3.416754378,0,1,0,0,-2.809385063,0
2026-01-27,0,1,0,0,-2.627508481,0,1,0,0,-3.192447303,0,1,0,0,-4.259669193,0,1,0,0,-5.028537929,0,1,0,0,-4.0526,0,1,0,0,-5.257944391,0,1,0,0,-6.411362049,0,1,0,0,-5.697357114,0,1,0,0,-4.779463617,0,1,0,0,-6.747773717,0,1,0,0,-6.510864198,0,1,0,0,-4.043547861,0,1,0,0,-3.090783132,0,1,0,0,-2.62340417,0,1,0,0,-0.886627127,0,1,0,0,-1.501167439,0,1,0,0,-1.577074244,0,1,0,0,-1.854910221,0,1,0,0,-3.396954805,0,1,0,0,-3.309302141,0,1,0,0,-4.054541517,0,1,0,0,-6.477003111,0,1,0,0,-8.282702357,0,1,0,0,-7.582551203,0
2026-01-28,0,1,0,0,-7.05066866,0,1,0,0,-7.1597627,0,1,0,0,-7.302326376,0,1,0,0,-6.903,0,1,0,0,-7.334324581,0,1,0,0,-7.465693841,0,1,0,0,-9.434079636,0,1,0,0,-9.202217163,0,1,0,0,-9.527701062,0,1,0,0,-8.654111995,0,1,0,0,-7.582551203,0,1,0,0,-7.41094011,0,1,0,0,-6.114257737,0,1,0,0,-4.382459017,0,1,0,0,-3.176662722,0,1,0,0,-2.055261973,0,1,0,0,-1.310368101,0,1,0,0,-1.965056263,0,1,0,0,-3.538490796,0,1,0,0,-3.378669669,0,1,0,0,-3.827426529,0,1,0,0,-5.047372458,0,1,0,0,-4.92121729,0,1,0,0,-5.024397508,0
2026-01-29,0,1,0,0,-5.079531382,0,1,0,0,-5.951113756,0,1,0,0,-6.348050084,0,1,0,0,-7.247986082,0,1,0,0,-7.90652868,0,1,0,0,-7.327941752,0,1,0,0,-8.039408353,0,1,0,0,-8.738292172,0,1,0,0,-7.1066,0,1,0,0,-6.945355322,0,1,0,0,-6.370897931,0,1,0,0,-4.619078629,0,1,0,0,-3.617246889,0,1,0,0,-3.356509238,0,1,0,0,-2.585378216,0,1,0,0,-2.19306047,0,1,0,0,-1.577074244,0,1,0,0,-2.359969952,0,1,0,0,-3.427890763,0,1,0,0,-3.719365863,0,1,0,0,-4.972119779,0,1,0,0,-7.057344198,0,1,0,0,-8.15030185,0,1,0,0,-7.088019326,0
2026-01-30,0,1,0,0,-5.683147769,0,1,0,0,-4.700141017,0,1,0,0,-8.134271041,0,1,0,0,-9.027675976,0,1,0,0,-9.869466714,0,1,0,0,-8.815499271,0,1,0,0,-8.052440829,0,1,0,0,-9.420569885,0,1,0,0,-10.19616893,0,1,0,0,-9.858948906,0,1,0,0,-7.813602221,0,1,0,0,-7.71987767,0,1,0,0,-6.370897931,0,1,0,0,-4.879488172,0,1,0,0,-2.83692129,0,1,0,0,-3.02709376,0,1,0,0,-3.543285676,0,1,0,0,-3.287123199,0,1,0,0,-4.787215453,0,1,0,0,-5.731238647,0,1,0,0,-3.824754811,0,1,0,0,-5.53669874,0,1,0,0,-4.7652,0,1,0,0,-7.279257995,0
2026-01-31,0,1,0,0,-8.003161516,0,1,0,0,-5.683147769,0,1,0,0,-7.893175361,0,1,0,0,-8.796059696,0,1,0,0,-5.648556534,0,1,0,0,-7.957169769,0,1,0,0,-7.162282255,0,1,0,0,-8.550243374,0,1,0,0,-6.882160954,0,1,0,0,-7.0048,0,1,0,0,-4.456064521,0,1,0,0,-3.071001867,0,1,0,0,-1.599993923,0,1,0,0,-0.0673557761,0,0,0,0,-0.231373836,0,0,0,0,0.725684865,0,0,0,0,0.919375919,0,0,0,0,-0.177307265,0,1,0,0,-1.375161879,0,1,0,0,-2.031914765,0,1,0,0,-0.891776149,0,1,0,0,-1.998679136,0,1,0,0,-1.679688442,0,1,0,0,-0.386090172,1
